"product_id","product_title","product_description","in_stock","price","slug","category_id"
2078,"Product 2078","Product description 2078",31,"362.44","Product-2078",1
2079,"Product 2079","Product description 2079",11,"324.48","Product-2079",15
2080,"Product 2080","Product description 2080",17,"263.44","Product-2080",1
2081,"Product 2081","Product description 2081",3,"37.02","Product-2081",5
2082,"Product 2082","Product description 2082",21,"245.12","Product-2082",16
2083,"Product 2083","Product description 2083",14,"268.36","Product-2083",19
2084,"Product 2084","Product description 2084",11,"388.44","Product-2084",16
2085,"Product 2085","Product description 2085",6,"341.14","Product-2085",14
2086,"Product 2086","Product description 2086",38,"192.54","Product-2086",13
2087,"Product 2087","Product description 2087",15,"145.32","Product-2087",17
2088,"Product 2088","Product description 2088",50,"335.44","Product-2088",5
2089,"Product 2089","Product description 2089",46,"139.08","Product-2089",2
2090,"Product 2090","Product description 2090",38,"325.52","Product-2090",10
2091,"Product 2091","Product description 2091",37,"219.48","Product-2091",17
2092,"Product 2092","Product description 2092",40,"180.8","Product-2092",17
2093,"Product 2093","Product description 2093",20,"76.98","Product-2093",4
2094,"Product 2094","Product description 2094",45,"130.04","Product-2094",1
2095,"Product 2095","Product description 2095",19,"263.8","Product-2095",9
2096,"Product 2096","Product description 2096",38,"332.86","Product-2096",19
2097,"Product 2097","Product description 2097",40,"282.1","Product-2097",19
2098,"Product 2098","Product description 2098",40,"366.64","Product-2098",17
2099,"Product 2099","Product description 2099",5,"159.04","Product-2099",8
2100,"Product 2100","Product description 2100",12,"22.04","Product-2100",11
2101,"Product 2101","Product description 2101",35,"104.72","Product-2101",4
2102,"Product 2102","Product description 2102",44,"148.72","Product-2102",8
2103,"Product 2103","Product description 2103",18,"209.1","Product-2103",6
2104,"Product 2104","Product description 2104",7,"4.42","Product-2104",1
2105,"Product 2105","Product description 2105",39,"80.34","Product-2105",8
2106,"Product 2106","Product description 2106",7,"95.4","Product-2106",13
2107,"Product 2107","Product description 2107",8,"381.92","Product-2107",5
2108,"Product 2108","Product description 2108",33,"386.96","Product-2108",13
2109,"Product 2109","Product description 2109",43,"346.24","Product-2109",4
2110,"Product 2110","Product description 2110",46,"251.88","Product-2110",14
2111,"Product 2111","Product description 2111",44,"179.72","Product-2111",14
2112,"Product 2112","Product description 2112",23,"38.22","Product-2112",8
2113,"Product 2113","Product description 2113",13,"241.46","Product-2113",1
2114,"Product 2114","Product description 2114",12,"213.26","Product-2114",14
2115,"Product 2115","Product description 2115",49,"133.78","Product-2115",12
2116,"Product 2116","Product description 2116",41,"348.76","Product-2116",15
2117,"Product 2117","Product description 2117",26,"397.5","Product-2117",19
2118,"Product 2118","Product description 2118",21,"36.72","Product-2118",10
2119,"Product 2119","Product description 2119",46,"392.5","Product-2119",15
2120,"Product 2120","Product description 2120",28,"157.76","Product-2120",4
2121,"Product 2121","Product description 2121",41,"255.42","Product-2121",9
2122,"Product 2122","Product description 2122",26,"163.6","Product-2122",9
2123,"Product 2123","Product description 2123",45,"56.36","Product-2123",6
2124,"Product 2124","Product description 2124",10,"61.54","Product-2124",4
2125,"Product 2125","Product description 2125",25,"377.46","Product-2125",15
2126,"Product 2126","Product description 2126",43,"364.4","Product-2126",20
2127,"Product 2127","Product description 2127",24,"174.64","Product-2127",2
2128,"Product 2128","Product description 2128",44,"165.46","Product-2128",3
2129,"Product 2129","Product description 2129",24,"180.76","Product-2129",20
2130,"Product 2130","Product description 2130",7,"25.86","Product-2130",7
2131,"Product 2131","Product description 2131",42,"57.24","Product-2131",13
2132,"Product 2132","Product description 2132",12,"53.14","Product-2132",10
2133,"Product 2133","Product description 2133",24,"156.66","Product-2133",6
2134,"Product 2134","Product description 2134",32,"108.72","Product-2134",19
2135,"Product 2135","Product description 2135",2,"98.82","Product-2135",4
2136,"Product 2136","Product description 2136",45,"226.76","Product-2136",11
2137,"Product 2137","Product description 2137",6,"236.74","Product-2137",11
2138,"Product 2138","Product description 2138",0,"321.3","Product-2138",20
2139,"Product 2139","Product description 2139",49,"386.5","Product-2139",19
2140,"Product 2140","Product description 2140",7,"105.14","Product-2140",6
2141,"Product 2141","Product description 2141",28,"384.22","Product-2141",14
2142,"Product 2142","Product description 2142",38,"86.18","Product-2142",14
2143,"Product 2143","Product description 2143",47,"272.28","Product-2143",19
2144,"Product 2144","Product description 2144",12,"140.34","Product-2144",17
2145,"Product 2145","Product description 2145",26,"125.16","Product-2145",4
2146,"Product 2146","Product description 2146",22,"299.66","Product-2146",6
2147,"Product 2147","Product description 2147",34,"265.6","Product-2147",1
2148,"Product 2148","Product description 2148",26,"118","Product-2148",13
2149,"Product 2149","Product description 2149",16,"91.08","Product-2149",2
2150,"Product 2150","Product description 2150",37,"56.76","Product-2150",11
2151,"Product 2151","Product description 2151",4,"106.38","Product-2151",5
2152,"Product 2152","Product description 2152",40,"44.66","Product-2152",10
2153,"Product 2153","Product description 2153",25,"220.78","Product-2153",12
2154,"Product 2154","Product description 2154",49,"152.92","Product-2154",11
2155,"Product 2155","Product description 2155",46,"290.8","Product-2155",11
2156,"Product 2156","Product description 2156",38,"391.22","Product-2156",3
2157,"Product 2157","Product description 2157",3,"365.76","Product-2157",11
2158,"Product 2158","Product description 2158",16,"187.98","Product-2158",1
2159,"Product 2159","Product description 2159",31,"215.38","Product-2159",15
2160,"Product 2160","Product description 2160",0,"200.16","Product-2160",7
2161,"Product 2161","Product description 2161",28,"295.04","Product-2161",19
2162,"Product 2162","Product description 2162",25,"303.98","Product-2162",3
2163,"Product 2163","Product description 2163",32,"394.3","Product-2163",6
2164,"Product 2164","Product description 2164",11,"327.4","Product-2164",10
2165,"Product 2165","Product description 2165",45,"118.76","Product-2165",15
2166,"Product 2166","Product description 2166",6,"353.36","Product-2166",9
2167,"Product 2167","Product description 2167",40,"91.84","Product-2167",11
2168,"Product 2168","Product description 2168",7,"104.84","Product-2168",8
2169,"Product 2169","Product description 2169",14,"15.120000000000001","Product-2169",11
2170,"Product 2170","Product description 2170",4,"395.48","Product-2170",11
2171,"Product 2171","Product description 2171",13,"354.84","Product-2171",12
2172,"Product 2172","Product description 2172",34,"191.3","Product-2172",15
2173,"Product 2173","Product description 2173",36,"166.28","Product-2173",18
2174,"Product 2174","Product description 2174",23,"330.04","Product-2174",17
2175,"Product 2175","Product description 2175",15,"245.06","Product-2175",13
2176,"Product 2176","Product description 2176",0,"119.78","Product-2176",5
2177,"Product 2177","Product description 2177",27,"204.2","Product-2177",16
2178,"Product 2178","Product description 2178",47,"102.04","Product-2178",20
2179,"Product 2179","Product description 2179",41,"196","Product-2179",20
2180,"Product 2180","Product description 2180",31,"361.2","Product-2180",12
2181,"Product 2181","Product description 2181",48,"378.88","Product-2181",3
2182,"Product 2182","Product description 2182",3,"238.74","Product-2182",1
2183,"Product 2183","Product description 2183",46,"349.34","Product-2183",15
2184,"Product 2184","Product description 2184",20,"56.24","Product-2184",12
2185,"Product 2185","Product description 2185",37,"276.4","Product-2185",9
2186,"Product 2186","Product description 2186",14,"290.36","Product-2186",7
2187,"Product 2187","Product description 2187",3,"20.78","Product-2187",13
2188,"Product 2188","Product description 2188",26,"296.52","Product-2188",11
2189,"Product 2189","Product description 2189",23,"28.52","Product-2189",5
2190,"Product 2190","Product description 2190",7,"124.88","Product-2190",8
2191,"Product 2191","Product description 2191",43,"345.94","Product-2191",5
2192,"Product 2192","Product description 2192",3,"138.22","Product-2192",16
2193,"Product 2193","Product description 2193",27,"376.12","Product-2193",8
2194,"Product 2194","Product description 2194",11,"399.3","Product-2194",15
2195,"Product 2195","Product description 2195",33,"308.38","Product-2195",4
2196,"Product 2196","Product description 2196",43,"29.18","Product-2196",1
2197,"Product 2197","Product description 2197",41,"232.48","Product-2197",3
2198,"Product 2198","Product description 2198",45,"115.42","Product-2198",7
2199,"Product 2199","Product description 2199",4,"320.22","Product-2199",8
2200,"Product 2200","Product description 2200",46,"355.92","Product-2200",8
2201,"Product 2201","Product description 2201",47,"202.9","Product-2201",7
2202,"Product 2202","Product description 2202",16,"235.52","Product-2202",13
2203,"Product 2203","Product description 2203",38,"70.18","Product-2203",14
2204,"Product 2204","Product description 2204",50,"59.98","Product-2204",18
2205,"Product 2205","Product description 2205",17,"369.8","Product-2205",13
2206,"Product 2206","Product description 2206",30,"197.04","Product-2206",7
2207,"Product 2207","Product description 2207",33,"374.32","Product-2207",1
2208,"Product 2208","Product description 2208",4,"12.22","Product-2208",12
2209,"Product 2209","Product description 2209",31,"182.62","Product-2209",1
2210,"Product 2210","Product description 2210",14,"102.9","Product-2210",17
2211,"Product 2211","Product description 2211",9,"90.5","Product-2211",6
2212,"Product 2212","Product description 2212",30,"311.44","Product-2212",12
2213,"Product 2213","Product description 2213",4,"387.66","Product-2213",12
2214,"Product 2214","Product description 2214",22,"365.88","Product-2214",4
2215,"Product 2215","Product description 2215",40,"178.26","Product-2215",19
2216,"Product 2216","Product description 2216",32,"340.7","Product-2216",3
2217,"Product 2217","Product description 2217",44,"39.28","Product-2217",6
2218,"Product 2218","Product description 2218",18,"275.2","Product-2218",9
2219,"Product 2219","Product description 2219",33,"387.6","Product-2219",9
2220,"Product 2220","Product description 2220",45,"74.02","Product-2220",12
2221,"Product 2221","Product description 2221",36,"189.22","Product-2221",18
2222,"Product 2222","Product description 2222",8,"48.8","Product-2222",16
2223,"Product 2223","Product description 2223",22,"223.62","Product-2223",1
2224,"Product 2224","Product description 2224",6,"28.32","Product-2224",12
2225,"Product 2225","Product description 2225",34,"118.12","Product-2225",3
2226,"Product 2226","Product description 2226",28,"171.06","Product-2226",4
2227,"Product 2227","Product description 2227",11,"124.96","Product-2227",1
2228,"Product 2228","Product description 2228",44,"158.8","Product-2228",10
2229,"Product 2229","Product description 2229",11,"241.18","Product-2229",10
2230,"Product 2230","Product description 2230",25,"392.42","Product-2230",4
2231,"Product 2231","Product description 2231",41,"253.18","Product-2231",13
2232,"Product 2232","Product description 2232",6,"113.06","Product-2232",7
2233,"Product 2233","Product description 2233",39,"251.08","Product-2233",4
2234,"Product 2234","Product description 2234",0,"280.76","Product-2234",9
2235,"Product 2235","Product description 2235",8,"158.7","Product-2235",15
2236,"Product 2236","Product description 2236",8,"277.94","Product-2236",7
2237,"Product 2237","Product description 2237",39,"286.38","Product-2237",4
2238,"Product 2238","Product description 2238",34,"290.48","Product-2238",18
2239,"Product 2239","Product description 2239",1,"261.3","Product-2239",2
2240,"Product 2240","Product description 2240",38,"90.44","Product-2240",19
2241,"Product 2241","Product description 2241",29,"177.32","Product-2241",16
2242,"Product 2242","Product description 2242",20,"132.96","Product-2242",20
2243,"Product 2243","Product description 2243",22,"295.18","Product-2243",2
2244,"Product 2244","Product description 2244",31,"303.64","Product-2244",6
2245,"Product 2245","Product description 2245",47,"98.68","Product-2245",17
2246,"Product 2246","Product description 2246",16,"123.32","Product-2246",11
2247,"Product 2247","Product description 2247",41,"197.62","Product-2247",13
2248,"Product 2248","Product description 2248",0,"47.08","Product-2248",6
2249,"Product 2249","Product description 2249",29,"238.18","Product-2249",3
2250,"Product 2250","Product description 2250",33,"75.86","Product-2250",6
2251,"Product 2251","Product description 2251",42,"76.6","Product-2251",15
2252,"Product 2252","Product description 2252",15,"5.66","Product-2252",20
2253,"Product 2253","Product description 2253",20,"61.46","Product-2253",5
2254,"Product 2254","Product description 2254",7,"328.32","Product-2254",1
2255,"Product 2255","Product description 2255",19,"132.38","Product-2255",14
2256,"Product 2256","Product description 2256",44,"354.72","Product-2256",19
2257,"Product 2257","Product description 2257",5,"344.32","Product-2257",3
2258,"Product 2258","Product description 2258",7,"372.76","Product-2258",16
2259,"Product 2259","Product description 2259",40,"298.78","Product-2259",4
2260,"Product 2260","Product description 2260",2,"236.08","Product-2260",8
2261,"Product 2261","Product description 2261",14,"58.3","Product-2261",14
2262,"Product 2262","Product description 2262",26,"26.32","Product-2262",6
2263,"Product 2263","Product description 2263",3,"284.54","Product-2263",2
2264,"Product 2264","Product description 2264",2,"98.22","Product-2264",4
2265,"Product 2265","Product description 2265",9,"116.9","Product-2265",6
2266,"Product 2266","Product description 2266",45,"197.62","Product-2266",17
2267,"Product 2267","Product description 2267",45,"353.08","Product-2267",14
2268,"Product 2268","Product description 2268",38,"116.92","Product-2268",2
2269,"Product 2269","Product description 2269",44,"394.2","Product-2269",14
2270,"Product 2270","Product description 2270",25,"293.52","Product-2270",1
2271,"Product 2271","Product description 2271",47,"294.28","Product-2271",7
2272,"Product 2272","Product description 2272",0,"373.18","Product-2272",20
2273,"Product 2273","Product description 2273",37,"327.34","Product-2273",14
2274,"Product 2274","Product description 2274",6,"30.26","Product-2274",18
2275,"Product 2275","Product description 2275",31,"185.34","Product-2275",10
2276,"Product 2276","Product description 2276",10,"251.6","Product-2276",15
2277,"Product 2277","Product description 2277",16,"384.88","Product-2277",16
2278,"Product 2278","Product description 2278",7,"125.2","Product-2278",10
2279,"Product 2279","Product description 2279",7,"85.52","Product-2279",7
2280,"Product 2280","Product description 2280",7,"282.96","Product-2280",4
2281,"Product 2281","Product description 2281",3,"175.74","Product-2281",4
2282,"Product 2282","Product description 2282",22,"54.68","Product-2282",5
2283,"Product 2283","Product description 2283",12,"64.46","Product-2283",18
2284,"Product 2284","Product description 2284",25,"55.16","Product-2284",4
2285,"Product 2285","Product description 2285",42,"354.7","Product-2285",17
2286,"Product 2286","Product description 2286",5,"34.24","Product-2286",17
2287,"Product 2287","Product description 2287",48,"190.98","Product-2287",8
2288,"Product 2288","Product description 2288",28,"266.98","Product-2288",14
2289,"Product 2289","Product description 2289",43,"110.88","Product-2289",15
2290,"Product 2290","Product description 2290",8,"82.08","Product-2290",4
2291,"Product 2291","Product description 2291",41,"26.82","Product-2291",15
2292,"Product 2292","Product description 2292",11,"42.58","Product-2292",5
2293,"Product 2293","Product description 2293",16,"87.16","Product-2293",13
2294,"Product 2294","Product description 2294",34,"201.26","Product-2294",6
2295,"Product 2295","Product description 2295",36,"321.3","Product-2295",10
2296,"Product 2296","Product description 2296",20,"164.84","Product-2296",17
2297,"Product 2297","Product description 2297",6,"369.52","Product-2297",12
2298,"Product 2298","Product description 2298",1,"333.72","Product-2298",15
2299,"Product 2299","Product description 2299",36,"153.8","Product-2299",19
2300,"Product 2300","Product description 2300",0,"12.2","Product-2300",20
2301,"Product 2301","Product description 2301",32,"282.32","Product-2301",1
2302,"Product 2302","Product description 2302",25,"329.78","Product-2302",9
2303,"Product 2303","Product description 2303",14,"237.22","Product-2303",18
2304,"Product 2304","Product description 2304",11,"298.04","Product-2304",7
2305,"Product 2305","Product description 2305",2,"341.1","Product-2305",9
2306,"Product 2306","Product description 2306",22,"289.46","Product-2306",2
2307,"Product 2307","Product description 2307",15,"378.54","Product-2307",12
2308,"Product 2308","Product description 2308",8,"74.7","Product-2308",9
2309,"Product 2309","Product description 2309",22,"115.68","Product-2309",16
2310,"Product 2310","Product description 2310",26,"6.74","Product-2310",3
2311,"Product 2311","Product description 2311",23,"156","Product-2311",19
2312,"Product 2312","Product description 2312",27,"305.12","Product-2312",20
2313,"Product 2313","Product description 2313",16,"266.44","Product-2313",16
2314,"Product 2314","Product description 2314",0,"396.48","Product-2314",11
2315,"Product 2315","Product description 2315",30,"386.54","Product-2315",1
2316,"Product 2316","Product description 2316",39,"368.26","Product-2316",20
2317,"Product 2317","Product description 2317",9,"280.88","Product-2317",11
2318,"Product 2318","Product description 2318",33,"59.02","Product-2318",8
2319,"Product 2319","Product description 2319",22,"80.76","Product-2319",10
2320,"Product 2320","Product description 2320",18,"225.82","Product-2320",11
2321,"Product 2321","Product description 2321",37,"134.46","Product-2321",12
2322,"Product 2322","Product description 2322",5,"349.9","Product-2322",1
2323,"Product 2323","Product description 2323",24,"9.64","Product-2323",12
2324,"Product 2324","Product description 2324",30,"131.22","Product-2324",20
2325,"Product 2325","Product description 2325",3,"81.06","Product-2325",8
2326,"Product 2326","Product description 2326",39,"133.48","Product-2326",2
2327,"Product 2327","Product description 2327",28,"300.84","Product-2327",10
2328,"Product 2328","Product description 2328",21,"170.26","Product-2328",15
2329,"Product 2329","Product description 2329",16,"306.88","Product-2329",16
2330,"Product 2330","Product description 2330",28,"334.88","Product-2330",3
2331,"Product 2331","Product description 2331",14,"347.4","Product-2331",18
2332,"Product 2332","Product description 2332",10,"340.04","Product-2332",16
2333,"Product 2333","Product description 2333",30,"351.28","Product-2333",5
2334,"Product 2334","Product description 2334",50,"110.84","Product-2334",4
2335,"Product 2335","Product description 2335",37,"344.86","Product-2335",20
2336,"Product 2336","Product description 2336",18,"184.34","Product-2336",3
2337,"Product 2337","Product description 2337",14,"196.6","Product-2337",14
2338,"Product 2338","Product description 2338",29,"43.9","Product-2338",16
2339,"Product 2339","Product description 2339",6,"109.3","Product-2339",7
2340,"Product 2340","Product description 2340",30,"20.66","Product-2340",4
2341,"Product 2341","Product description 2341",33,"106.18","Product-2341",8
2342,"Product 2342","Product description 2342",42,"223.14","Product-2342",11
2343,"Product 2343","Product description 2343",44,"58.62","Product-2343",14
2344,"Product 2344","Product description 2344",24,"106.2","Product-2344",17
2345,"Product 2345","Product description 2345",2,"56.48","Product-2345",17
2346,"Product 2346","Product description 2346",8,"284.02","Product-2346",9
2347,"Product 2347","Product description 2347",27,"184.4","Product-2347",1
2348,"Product 2348","Product description 2348",19,"87.38","Product-2348",20
2349,"Product 2349","Product description 2349",16,"319.32","Product-2349",13
2350,"Product 2350","Product description 2350",9,"238.52","Product-2350",11
2351,"Product 2351","Product description 2351",41,"379.88","Product-2351",7
2352,"Product 2352","Product description 2352",21,"13.08","Product-2352",3
2353,"Product 2353","Product description 2353",47,"40.92","Product-2353",13
2354,"Product 2354","Product description 2354",19,"33.82","Product-2354",16
2355,"Product 2355","Product description 2355",35,"53.76","Product-2355",1
2356,"Product 2356","Product description 2356",38,"354.54","Product-2356",7
2357,"Product 2357","Product description 2357",1,"388.12","Product-2357",20
2358,"Product 2358","Product description 2358",16,"174.66","Product-2358",9
2359,"Product 2359","Product description 2359",33,"151.54","Product-2359",4
2360,"Product 2360","Product description 2360",20,"180.76","Product-2360",8
2361,"Product 2361","Product description 2361",21,"379.32","Product-2361",12
2362,"Product 2362","Product description 2362",20,"88.38","Product-2362",8
2363,"Product 2363","Product description 2363",30,"310.14","Product-2363",17
2364,"Product 2364","Product description 2364",50,"174.58","Product-2364",10
2365,"Product 2365","Product description 2365",28,"384.84","Product-2365",16
2366,"Product 2366","Product description 2366",30,"355.72","Product-2366",9
2367,"Product 2367","Product description 2367",1,"21.5","Product-2367",4
2368,"Product 2368","Product description 2368",3,"331","Product-2368",16
2369,"Product 2369","Product description 2369",46,"85.74","Product-2369",12
2370,"Product 2370","Product description 2370",40,"102.74","Product-2370",9
2371,"Product 2371","Product description 2371",16,"177","Product-2371",8
2372,"Product 2372","Product description 2372",19,"78.82","Product-2372",5
2373,"Product 2373","Product description 2373",10,"220.32","Product-2373",8
2374,"Product 2374","Product description 2374",5,"42.42","Product-2374",11
2375,"Product 2375","Product description 2375",12,"345.66","Product-2375",6
2376,"Product 2376","Product description 2376",5,"106.38","Product-2376",2
2377,"Product 2377","Product description 2377",19,"12.64","Product-2377",10
2378,"Product 2378","Product description 2378",5,"385.26","Product-2378",15
2379,"Product 2379","Product description 2379",17,"69.54","Product-2379",3
2380,"Product 2380","Product description 2380",18,"190.1","Product-2380",1
2381,"Product 2381","Product description 2381",9,"70.12","Product-2381",11
2382,"Product 2382","Product description 2382",26,"188.7","Product-2382",10
2383,"Product 2383","Product description 2383",38,"329.5","Product-2383",1
2384,"Product 2384","Product description 2384",29,"165.8","Product-2384",7
2385,"Product 2385","Product description 2385",46,"239.8","Product-2385",5
2386,"Product 2386","Product description 2386",0,"225.54","Product-2386",4
2387,"Product 2387","Product description 2387",17,"355.62","Product-2387",14
2388,"Product 2388","Product description 2388",10,"311.56","Product-2388",3
2389,"Product 2389","Product description 2389",19,"294.82","Product-2389",5
2390,"Product 2390","Product description 2390",27,"365.26","Product-2390",4
2391,"Product 2391","Product description 2391",22,"149.92","Product-2391",19
2392,"Product 2392","Product description 2392",21,"207","Product-2392",17
2393,"Product 2393","Product description 2393",43,"79.6","Product-2393",20
2394,"Product 2394","Product description 2394",3,"180.46","Product-2394",19
2395,"Product 2395","Product description 2395",6,"106.56","Product-2395",2
2396,"Product 2396","Product description 2396",29,"249.94","Product-2396",12
2397,"Product 2397","Product description 2397",32,"47.46","Product-2397",13
2398,"Product 2398","Product description 2398",8,"274.42","Product-2398",14
2399,"Product 2399","Product description 2399",46,"85.94","Product-2399",13
2400,"Product 2400","Product description 2400",19,"167.38","Product-2400",10
2401,"Product 2401","Product description 2401",34,"385.98","Product-2401",18
2402,"Product 2402","Product description 2402",28,"306.52","Product-2402",9
2403,"Product 2403","Product description 2403",4,"213.66","Product-2403",10
2404,"Product 2404","Product description 2404",10,"122.38","Product-2404",6
2405,"Product 2405","Product description 2405",35,"360.7","Product-2405",9
2406,"Product 2406","Product description 2406",33,"21.98","Product-2406",2
2407,"Product 2407","Product description 2407",32,"76.74","Product-2407",7
2408,"Product 2408","Product description 2408",13,"42.68","Product-2408",10
2409,"Product 2409","Product description 2409",25,"100.76","Product-2409",7
2410,"Product 2410","Product description 2410",3,"26.64","Product-2410",11
2411,"Product 2411","Product description 2411",32,"101.7","Product-2411",5
2412,"Product 2412","Product description 2412",11,"23.62","Product-2412",8
2413,"Product 2413","Product description 2413",33,"262.44","Product-2413",20
2414,"Product 2414","Product description 2414",11,"26.94","Product-2414",6
2415,"Product 2415","Product description 2415",6,"374.6","Product-2415",14
2416,"Product 2416","Product description 2416",11,"174.28","Product-2416",15
2417,"Product 2417","Product description 2417",3,"129.98","Product-2417",17
2418,"Product 2418","Product description 2418",1,"107.6","Product-2418",16
2419,"Product 2419","Product description 2419",9,"260.68","Product-2419",14
2420,"Product 2420","Product description 2420",3,"209.92","Product-2420",1
2421,"Product 2421","Product description 2421",49,"60.98","Product-2421",4
2422,"Product 2422","Product description 2422",34,"314.84","Product-2422",3
2423,"Product 2423","Product description 2423",29,"121.88","Product-2423",20
2424,"Product 2424","Product description 2424",39,"312.2","Product-2424",3
2425,"Product 2425","Product description 2425",38,"255.32","Product-2425",15
2426,"Product 2426","Product description 2426",25,"10","Product-2426",2
2427,"Product 2427","Product description 2427",18,"212.52","Product-2427",10
2428,"Product 2428","Product description 2428",17,"266.46","Product-2428",16
2429,"Product 2429","Product description 2429",1,"183.32","Product-2429",18
2430,"Product 2430","Product description 2430",32,"299.58","Product-2430",17
2431,"Product 2431","Product description 2431",14,"287.1","Product-2431",8
2432,"Product 2432","Product description 2432",5,"39.7","Product-2432",4
2433,"Product 2433","Product description 2433",48,"44.4","Product-2433",12
2434,"Product 2434","Product description 2434",41,"244.34","Product-2434",3
2435,"Product 2435","Product description 2435",45,"104.02","Product-2435",8
2436,"Product 2436","Product description 2436",40,"88.34","Product-2436",6
2437,"Product 2437","Product description 2437",8,"264.9","Product-2437",6
2438,"Product 2438","Product description 2438",23,"59.76","Product-2438",16
2439,"Product 2439","Product description 2439",3,"162.42","Product-2439",15
2440,"Product 2440","Product description 2440",21,"231.08","Product-2440",1
2441,"Product 2441","Product description 2441",28,"293.48","Product-2441",15
2442,"Product 2442","Product description 2442",29,"220.84","Product-2442",1
2443,"Product 2443","Product description 2443",50,"238.44","Product-2443",7
2444,"Product 2444","Product description 2444",14,"311.62","Product-2444",16
2445,"Product 2445","Product description 2445",2,"355","Product-2445",2
2446,"Product 2446","Product description 2446",3,"312.96","Product-2446",13
2447,"Product 2447","Product description 2447",23,"69.66","Product-2447",11
2448,"Product 2448","Product description 2448",9,"43.56","Product-2448",15
2449,"Product 2449","Product description 2449",34,"113.04","Product-2449",2
2450,"Product 2450","Product description 2450",37,"347.96","Product-2450",7
2451,"Product 2451","Product description 2451",16,"283.28","Product-2451",12
2452,"Product 2452","Product description 2452",44,"34.42","Product-2452",3
2453,"Product 2453","Product description 2453",7,"20.2","Product-2453",19
2454,"Product 2454","Product description 2454",5,"394.02","Product-2454",3
2455,"Product 2455","Product description 2455",41,"227.2","Product-2455",15
2456,"Product 2456","Product description 2456",24,"92.82","Product-2456",5
2457,"Product 2457","Product description 2457",9,"86.9","Product-2457",11
2458,"Product 2458","Product description 2458",27,"199.48","Product-2458",13
2459,"Product 2459","Product description 2459",40,"170.72","Product-2459",4
2460,"Product 2460","Product description 2460",23,"237.78","Product-2460",10
2461,"Product 2461","Product description 2461",29,"231.02","Product-2461",12
2462,"Product 2462","Product description 2462",33,"372.94","Product-2462",13
2463,"Product 2463","Product description 2463",39,"142.26","Product-2463",7
2464,"Product 2464","Product description 2464",46,"314.62","Product-2464",10
2465,"Product 2465","Product description 2465",1,"44.46","Product-2465",15
2466,"Product 2466","Product description 2466",22,"127.84","Product-2466",6
2467,"Product 2467","Product description 2467",2,"38.62","Product-2467",17
2468,"Product 2468","Product description 2468",16,"127.62","Product-2468",19
2469,"Product 2469","Product description 2469",20,"106.7","Product-2469",5
2470,"Product 2470","Product description 2470",45,"24.2","Product-2470",10
2471,"Product 2471","Product description 2471",13,"204.18","Product-2471",3
2472,"Product 2472","Product description 2472",27,"193.64","Product-2472",5
2473,"Product 2473","Product description 2473",32,"265.64","Product-2473",12
2474,"Product 2474","Product description 2474",18,"220.18","Product-2474",11
2475,"Product 2475","Product description 2475",37,"368.32","Product-2475",15
2476,"Product 2476","Product description 2476",22,"202.14","Product-2476",17
2477,"Product 2477","Product description 2477",40,"308.72","Product-2477",14
2478,"Product 2478","Product description 2478",45,"189.58","Product-2478",16
2479,"Product 2479","Product description 2479",28,"341.62","Product-2479",17
2480,"Product 2480","Product description 2480",24,"388.44","Product-2480",8
2481,"Product 2481","Product description 2481",18,"252.8","Product-2481",5
2482,"Product 2482","Product description 2482",7,"394.06","Product-2482",10
2483,"Product 2483","Product description 2483",49,"331.44","Product-2483",1
2484,"Product 2484","Product description 2484",11,"244.46","Product-2484",12
2485,"Product 2485","Product description 2485",10,"357.52","Product-2485",13
2486,"Product 2486","Product description 2486",43,"169.36","Product-2486",13
2487,"Product 2487","Product description 2487",40,"178.46","Product-2487",3
2488,"Product 2488","Product description 2488",37,"14.68","Product-2488",19
2489,"Product 2489","Product description 2489",46,"165.3","Product-2489",19
2490,"Product 2490","Product description 2490",6,"379.1","Product-2490",3
2491,"Product 2491","Product description 2491",10,"293.52","Product-2491",3
2492,"Product 2492","Product description 2492",50,"148.22","Product-2492",1
2493,"Product 2493","Product description 2493",46,"221.9","Product-2493",8
2494,"Product 2494","Product description 2494",41,"286.4","Product-2494",17
2495,"Product 2495","Product description 2495",40,"57.72","Product-2495",8
2496,"Product 2496","Product description 2496",31,"81.68","Product-2496",1
2497,"Product 2497","Product description 2497",21,"130.1","Product-2497",18
2498,"Product 2498","Product description 2498",9,"193.82","Product-2498",19
2499,"Product 2499","Product description 2499",45,"325.02","Product-2499",3
2500,"Product 2500","Product description 2500",46,"299.52","Product-2500",20
2501,"Product 2501","Product description 2501",6,"360.66","Product-2501",1
2502,"Product 2502","Product description 2502",33,"22.14","Product-2502",2
2503,"Product 2503","Product description 2503",25,"13.96","Product-2503",12
2504,"Product 2504","Product description 2504",26,"128.5","Product-2504",1
2505,"Product 2505","Product description 2505",46,"145.66","Product-2505",14
2506,"Product 2506","Product description 2506",0,"297.7","Product-2506",13
2507,"Product 2507","Product description 2507",48,"53.72","Product-2507",19
2508,"Product 2508","Product description 2508",46,"12.68","Product-2508",10
2509,"Product 2509","Product description 2509",48,"143.24","Product-2509",15
2510,"Product 2510","Product description 2510",41,"276.5","Product-2510",18
2511,"Product 2511","Product description 2511",29,"316.64","Product-2511",11
2512,"Product 2512","Product description 2512",33,"175.72","Product-2512",15
2513,"Product 2513","Product description 2513",32,"332.72","Product-2513",14
2514,"Product 2514","Product description 2514",19,"281.54","Product-2514",20
